@relation 'dataset-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-DC:\\Users\\ngocl\\eclipse-workspace\\datn-be-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {Sofa,BanGhe,Giuong,Ke}

@data
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,87,16,0,0,2,12,0,0,0,0,0,0,0,0,0,0,22,17,0,0,6,255,Sofa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,5,95,23,1,0,0,1,2,0,0,0,0,0,0,0,0,1,255,121,0,0,53,168,13,Sofa
68,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,57,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,78,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,255,Sofa
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,Sofa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,1,0,0,0,23,0,0,0,0,0,0,0,0,0,13,49,0,0,0,46,114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,75,0,0,0,17,3,Sofa
8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,80,12,0,0,2,9,0,0,0,0,0,0,0,0,0,0,18,13,0,0,8,255,Sofa
89,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,46,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,61,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,255,Sofa
255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,42,191,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,49,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,85,Sofa
255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,17,138,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,138,Sofa
115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,69,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,46,0,0,2,93,52,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,54,0,0,4,255,191,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,15,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
110,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,76,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,209,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,255,Sofa
5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,32,3,0,0,0,23,0,0,0,0,0,0,0,0,0,44,72,0,0,5,90,110,2,0,0,0,4,0,0,0,0,0,1,0,0,0,255,85,0,0,1,54,24,Sofa
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,255,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,3,0,0,12,255,Sofa
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,34,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,61,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,255,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,63,237,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,100,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,6,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,87,16,0,0,2,12,0,0,0,0,0,0,0,0,0,0,22,17,0,0,7,255,Sofa
68,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,57,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,78,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,255,Sofa
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,Sofa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,20,4,0,0,2,27,0,0,0,0,0,0,0,0,0,26,67,0,0,5,98,132,1,0,0,0,0,0,0,0,0,0,5,0,0,2,255,89,0,0,2,34,6,Sofa
8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,80,12,0,0,2,9,0,0,0,0,0,0,0,0,0,0,18,13,0,0,8,255,Sofa
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,255,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,244,Sofa
89,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,46,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,61,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,255,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,15,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,17,138,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,138,Sofa
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
184,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,91,3,0,0,61,76,3,0,0,3,5,0,0,0,0,0,0,0,0,0,17,69,3,0,1,76,84,3,0,0,3,6,0,0,0,0,0,0,0,0,0,23,79,3,0,2,191,255,Sofa
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,255,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,3,0,0,12,255,Sofa
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,34,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,61,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,255,Sofa
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,255,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,244,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,100,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,6,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,87,16,0,0,2,12,0,0,0,0,0,0,0,0,0,0,22,17,0,0,6,255,Sofa
68,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,57,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,79,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,255,Sofa
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,255,Sofa
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,Sofa
28,0,0,0,0,131,0,0,0,0,2,0,0,0,0,0,9,0,0,0,14,12,0,0,0,0,61,0,0,0,0,0,0,0,0,0,31,39,0,0,1,255,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,0,0,0,2,Sofa
8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,24,2,0,0,0,15,0,0,0,0,0,0,0,0,0,20,52,0,0,0,48,86,2,0,0,0,4,0,0,0,0,0,3,0,0,0,255,77,0,0,0,32,20,Sofa
8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,80,12,0,0,2,9,0,0,0,0,0,0,0,0,0,0,18,13,0,0,8,255,Sofa
89,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,46,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,61,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,255,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,15,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,255,Sofa
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,255,Sofa
255,8,0,0,18,8,0,0,0,0,0,0,0,0,0,0,33,8,0,0,52,226,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,75,1,0,0,59,129,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,24,3,0,0,21,96,Sofa
188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,57,0,0,2,87,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,65,0,0,3,157,255,Sofa
255,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,12,3,0,0,9,72,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,9,64,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,11,180,Sofa
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,88,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,221,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,27,255,Sofa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,3,0,0,12,255,Sofa
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,34,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,61,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,255,Sofa
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,100,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,6,255,Sofa
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,87,16,0,0,2,12,0,0,0,0,0,0,0,0,0,0,22,17,0,0,6,255,Sofa
68,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,57,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,79,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,255,Sofa
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,3,86,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,5,0,0,9,31,255,15,0,0,0,5,0,0,0,0,0,0,0,0,0,4,48,1,0,0,94,155,Sofa
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,4,86,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,9,31,255,15,0,0,0,6,0,0,0,0,0,0,0,0,0,4,48,1,0,0,94,157,Sofa
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,11,2,0,0,14,255,4,0,0,19,9,0,0,0,0,0,0,0,0,0,0,23,4,0,0,43,240,Sofa
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,4,86,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,9,31,255,15,0,0,0,6,0,0,0,0,0,0,0,0,0,4,48,1,0,0,94,157,Sofa
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,89,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,10,0,0,6,35,255,11,0,0,2,5,0,0,0,0,0,0,0,0,0,3,28,2,0,2,60,198,Sofa
188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,57,0,0,2,87,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,65,0,0,3,157,255,Sofa
21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,9,82,4,0,0,2,4,0,0,0,0,0,0,0,0,0,2,9,1,0,8,35,255,16,0,0,14,13,0,0,0,0,0,0,0,0,0,4,45,11,0,1,54,152,Sofa
124,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,10,79,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9,4,0,0,13,94,4,0,0,6,5,0,0,0,0,0,0,0,0,0,0,10,5,0,0,22,255,Sofa
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,10,102,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,10,0,0,7,32,255,16,0,0,1,7,0,0,0,0,0,0,0,0,0,4,43,2,0,2,55,215,Sofa
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,65,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,103,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,255,Sofa
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,65,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,103,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,255,Sofa
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,Sofa
36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,12,101,4,0,0,2,5,0,0,0,0,0,0,0,0,0,3,12,2,0,6,38,255,16,0,0,12,13,0,0,0,0,0,0,0,0,0,4,41,11,0,2,52,214,Sofa
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,45,4,0,0,48,3,10,0,0,0,0,0,0,0,0,0,15,2,0,0,190,44,4,0,62,85,28,255,Sofa
93,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,67,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,86,3,0,0,6,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,10,255,Sofa
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,255,Sofa
157,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,50,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,56,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,255,Sofa
255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,49,237,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,78,82,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,55,0,0,0,45,161,Sofa
